URL,id,URL,speaker_name,headline,description,date given,event,duration,date published,tags,,
http://www.ted.com/talks/view/id/,1068,http://www.ted.com/talks/view/id/1068,Suheir Hammad,"Poems of war, peace, women, power","Poet Suheir Hammad performs two spine-tingling spoken-word pieces: ""What I Will"" and ""break (clustered)"" -- meditations on war and peace, on women and power. Wait for the astonishing line: ""Do not fear what has blown up. If you must, fear the unexploded.""",December-10,TEDWomen 2010,0:05:53,2/4/11,"poetry,culture,war,women,performance,global issues",,
http://www.ted.com/talks/view/id/,1069,http://www.ted.com/talks/view/id/1069,Nigel Marsh,How to make work-life balance work,"Work-life balance, says Nigel Marsh, is too important to be left in the hands of your employer. Marsh lays out an ideal day balanced between family time, personal time and productivity -- and offers some stirring encouragement to make it happen.",May-10,TEDxSydney,0:10:05,2/7/11,"work-life balance,motivation,TEDx,culture,work,life,business",,
http://www.ted.com/talks/view/id/,1070,http://www.ted.com/talks/view/id/1070,Cynthia Breazeal,The rise of personal robots,"Cynthia Breazeal wonders: Why can we use robots on Mars, but not in our living rooms? The key, she says, is in training robots to interact with people. Now she dreams up and builds robots that teach, learn -- and play. Watch for amazing demo footage of a new interactive game for kids.",December-10,TEDWomen 2010,0:14:04,2/8/11,"robots,body language,AI,design,entertainment,technology,business,communication",,
http://www.ted.com/talks/view/id/,1071,http://www.ted.com/talks/view/id/1071,Hawa Abdi + Deqo Mohamed,Mother and daughter doctor-heroes,"They've been called the ""saints of Somalia."" Doctor Hawa Abdi and her daughter Deqo Mohamed discuss their medical clinic in Somalia, where -- in the face of civil war and open oppression of women -- they've built a hospital, a school and a community of peace.",December-10,TEDWomen 2010,0:08:43,2/9/11,"health,medicine,politics,science,women,global issues,community",,
http://www.ted.com/talks/view/id/,1072,http://www.ted.com/talks/view/id/1072,Michael Pawlyn,Using nature's genius in architecture,"How can architects build a new world of sustainable beauty? By learning from nature. Michael Pawlyn describes three habits of nature that could transform architecture and society: radical resource efficiency, closed loops, and drawing energy from the sun.",November-10,TEDSalon London 2010,0:13:46,2/10/11,"biomimicry,science and art,architecture,sustainability,design",,
http://www.ted.com/talks/view/id/,1073,http://www.ted.com/talks/view/id/1073,Geert Chatrou,A whistleblower you haven't heard,"World champion whistler Geert Chatrou performs the whimsical ""Eleonora"" by A. Honhoff, and his own ""FǦte de la Belle."" In a fascinating interlude, he talks about what brought him to the craft.",June-10,TEDxRotterdam 2010,0:11:56,2/11/11,"live music,TEDx,music,entertainment,performance",,
http://www.ted.com/talks/view/id/,1074,http://www.ted.com/talks/view/id/1074,Krista Tippett,Reconnecting with compassion,"The term ""compassion"" -- typically reserved for the saintly or the sappy -- has fallen out of touch with reality. At a special TEDPrize@UN, journalist Krista Tippett deconstructs the meaning of compassion through several moving stories, and proposes a new, more attainable definition for the word.",November-10,TEDPrize@UN,0:15:53,2/14/11,"charter for compassion,faith,compassion,religion,science",,
http://www.ted.com/talks/view/id/,1075,http://www.ted.com/talks/view/id/1075,Patricia Kuhl,The linguistic genius of babies,"Patricia Kuhl shares astonishing findings about how babies learn one language over another -- by listening to the humans around them and ""taking statistics"" on the sounds they need to know. Clever lab experiments (and brain scans) show how 6-month-old babies use sophisticated reasoning to understand their world.",October-10,TEDxRainier,0:10:17,2/15/11,"brain,TEDx,language,science,children,technology",,
http://www.ted.com/talks/view/id/,1076,http://www.ted.com/talks/view/id/1076,Jacqueline Novogratz,Inspiring a life of immersion,"We each want to live a life of purpose, but where to start? In this luminous, wide-ranging talk, Jacqueline Novogratz introduces us to people she's met in her work in ""patient capital"" -- people who have immersed themselves in a cause, a community, a passion for justice. These human stories carry powerful moments of inspiration.",December-10,TEDWomen 2010,0:17:48,2/16/11,"economics,investment,culture,women in business,global issues",,
http://www.ted.com/talks/view/id/,1077,http://www.ted.com/talks/view/id/1077,Lisa Gansky,"The future of business is the ""mesh""","Lisa Gansky, author of ""The Mesh,"" talks about a future of business that's about sharing all kinds of stuff, either via smart and tech-enabled rental or, more boldly, peer-to-peer. Examples across industries -- from music to cars -- show how close we are to this meshy future.",June-11,TED@MotorCity,0:14:47,2/17/11,"technology,business",,
http://www.ted.com/talks/view/id/,1078,http://www.ted.com/talks/view/id/1078,Madeleine Albright,On being a woman and a diplomat,"Former US Secretary of State Madeleine Albright talks bluntly about politics and diplomacy, making the case that women's issues deserve a place at the center of foreign policy. Far from being a ""soft"" issue, she says, women's issues are often the very hardest ones, dealing directly with life and death. A frank and funny Q&A with Pat Mitchell from the Paley Center.",December-10,TEDWomen 2010,0:12:59,2/18/11,"Foreign Policy,iraq,business",,
http://www.ted.com/talks/view/id/,1079,http://www.ted.com/talks/view/id/1079,Noreena Hertz,How to use experts -- and when not to,"We make important decisions every day -- and we often rely on experts to help us decide. But, says economist Noreena Hertz, relying too much on experts can be limiting and even dangerous. She calls for us to start democratizing expertise -- to listen not only to ""surgeons and CEOs, but also to shop staff.""",November-10,TEDSalon London 2010,0:18:18,2/21/11,"economics,culture,choice,business",,
http://www.ted.com/talks/view/id/,1080,http://www.ted.com/talks/view/id/1080,Iain Hutchison,Saving faces: A facial surgeon's craft,"Maxillofacial surgeon Iain Hutchison works with people whose faces have been severely disfigured. By pushing to improve surgical techniques, he helps to improve their lives; and by commissioning their portraits, he celebrates their humanity. NOTE: This talk contains images of disfigured and badly injured faces that may be disturbing -- and Hutchison provides thoughtful answers as to why a disfigured face can shock us so deeply. Squeamish? Hide your screen from 12:10 - 13:19, but do keep listening. Portraits shown in this talk come from Mark Gilbert.",July-10,TEDGlobal 2010,0:15:54,2/22/11,"Surgery,body language,medical research,science and art,culture,science,design,community",,
http://www.ted.com/talks/view/id/,1081,http://www.ted.com/talks/view/id/1081,Elizabeth Lindsey,Curating humanity's heritage,"It's been said that when an elder dies, it's as if a library is burned. Anthropologist Elizabeth Lindsey, a National Geographic Fellow, collects the deep cultural knowledge passed down as stories and lore.",December-10,TEDWomen 2010,0:10:13,2/23/11,"anthropology,storytelling",,
http://www.ted.com/talks/view/id/,1082,http://www.ted.com/talks/view/id/1082,Danny Hillis,Understanding cancer through proteomics,"Danny Hills makes a case for the next frontier of cancer research: proteomics, the study of proteins in the body. As Hillis explains it, genomics shows us a list of the ingredients of the body -- while proteomics shows us what those ingredients produce. Understanding what's going on in your body at the protein level may lead to a new understanding of how cancer happens.",October-10,TEDMED 2010,0:19:55,2/24/11,"TED Brain Trust,cancer,genetics,medical research",,
http://www.ted.com/talks/view/id/,1083,http://www.ted.com/talks/view/id/1083,Ahn Trio,"A modern take on piano, violin, cello","The three Ahn sisters (cellist Maria, pianist Lucia, violinist Angella) breathe new life into the piano trio with their passionate musicmaking. At TEDWomen, they start with the bright and poppy ""Skylife,"" by David Balakrishnan, then play a gorgeous, slinky version of ""Oblivion,"" by Astor Piazzolla.",December-10,TEDWomen 2010,0:09:25,2/25/11,"live music,music,entertainment,performance",,
http://www.ted.com/talks/view/id/,1084,http://www.ted.com/talks/view/id/1084,Wadah Khanfar,A historic moment in the Arab world,"As a democratic revolution led by tech-empowered young people sweeps the Arab world, Wadah Khanfar, the head of Al Jazeera, shares a profoundly optimistic view of what's happening in Egypt, Tunisia, Libya and beyond -- at this powerful moment when people realized they could step out of their houses and ask for change.",March-11,TED2011,0:17:12,3/2/11,"iraq,protests,media,politics,global issues,technology,Egypt,Middle East",,
http://www.ted.com/talks/view/id/,1087,http://www.ted.com/talks/view/id/1087,Bill Gates,How state budgets are breaking US schools,"America's school systems are funded by the 50 states. In this fiery talk, Bill Gates says that state budgets are riddled with accounting tricks that disguise the true cost of health care and pensions and weighted with worsening deficits -- with the financing of education at the losing end.",March-11,TED2011,0:10:16,3/4/11,"TED Brain Trust,youth,money,education,aging,politics",,
http://www.ted.com/talks/view/id/,1085,http://www.ted.com/talks/view/id/1085,JR,My wish: Use art to turn the world inside out,"JR, a semi-anonymous French street artist, uses his camera to show the world its true face, by pasting photos of the human face across massive canvases. At TED2011, he makes his audacious TED Prize wish: to use art to turn the world inside out. Learn more about his work and learn how you can join in at insideoutproject.net.",March-11,TED2011,0:24:09,3/4/11,"TED Prize,photography,activism,art,community",,
http://www.ted.com/talks/view/id/,1086,http://www.ted.com/talks/view/id/1086,Wael Ghonim,Inside the Egyptian revolution,"Wael Ghonim is the Google executive who helped jumpstart Egypt's democratic revolution ... with a Facebook page memorializing a victim of the regime's violence. Speaking at TEDxCairo, he tells the inside story of the past two months, when everyday Egyptians showed that ""the power of the people is stronger than the people in power.""",March-11,TED2011,0:09:51,3/4/11,"protests,politics,social change,democracy,global issues,Egypt",,
http://www.ted.com/talks/view/id/,1088,http://www.ted.com/talks/view/id/1088,Anthony Atala,Printing a human kidney,"Surgeon Anthony Atala demonstrates an early-stage experiment that could someday solve the organ-donor problem: a 3D printer that uses living cells to output a transplantable kidney. Using similar technology, Dr. Atala's young patient Luke Massella received an engineered bladder 10 years ago; we meet him onstage.",March-11,TED2011,0:17:24,3/7/11,"prosthetics,Surgery,invention,health care,medical research",,
http://www.ted.com/talks/view/id/,1089,http://www.ted.com/talks/view/id/1089,Courtney Martin,This isn't her mother's feminism,"Blogger Courtney Martin examines the perennially loaded word ""feminism"" in this personal and heartfelt talk. She talks through the three essential paradoxes of her generation's quest to define the term for themselves.",December-10,TEDWomen 2010,0:11:26,3/8/11,"feminism,culture,history,women,identity,writing",,
http://www.ted.com/talks/view/id/,1090,http://www.ted.com/talks/view/id/1090,Salman Khan,Let's use video to reinvent education,"Salman Khan talks about how and why he created the remarkable Khan Academy, a carefully structured series of educational videos offering complete curricula in math and, now, other subjects. He shows the power of interactive exercises, and calls for teachers to consider flipping the traditional classroom script -- give students video lectures to watch at home, and do ""homework"" in the classroom with the teacher available to help.",March-11,TED2011,0:20:27,3/9/11,"online video,education,culture,teaching,global issues",,
http://www.ted.com/talks/view/id/,1092,http://www.ted.com/talks/view/id/1092,Deb Roy,The birth of a word,"MIT researcher Deb Roy wanted to understand how his infant son learned language -- so he wired up his house with videocameras to catch every moment (with exceptions) of his son's life, then parsed 90,000 hours of home video to watch ""gaaaa"" slowly turn into ""water."" Astonishing, data-rich research with deep implications for how we learn.",March-11,TED2011,0:19:52,3/10/11,"time,brain,language,children",,
http://www.ted.com/talks/view/id/,1093,http://www.ted.com/talks/view/id/1093,Rob Harmon,How to keep rivers and streams flowing,"With streams and rivers drying up because of over-usage, Rob Harmon talks about a clever market mechanism to bring back the water. Farmers and beer companies find their fates intertwined in the century-old tale of Prickly Pear Creek.",November-10,TEDxRainier,0:08:46,3/11/11,"water,TEDx,innovation,environment,sustainability,nature,global issues,business",,
http://www.ted.com/talks/view/id/,1094,http://www.ted.com/talks/view/id/1094,David Brooks,The social animal,"Columnist David Brooks unpacks new insights into human nature from the cognitive sciences -- insights with massive implications for economics and politics as well as our own self-knowledge. In a talk full of humor, he shows how you can't hope to understand humans as separate individuals making choices based on their conscious awareness.",March-11,TED2011,0:18:44,3/14/11,"brain,motivation,culture,society",,
http://www.ted.com/talks/view/id/,1095,http://www.ted.com/talks/view/id/1095,Janna Levin,The sound the universe makes,"We think of space as a silent place. But physicist Janna Levin says the universe has a soundtrack -- a sonic composition that records some of the most dramatic events in outer space. (Black holes, for instance, bang on spacetime like a drum.) An accessible and mind-expanding soundwalk through the universe.",March-11,TED2011,0:17:43,3/15/11,"dark matter,universe,science",,
http://www.ted.com/talks/view/id/,1096,http://www.ted.com/talks/view/id/1096,Mark Bezos,A life lesson from a volunteer firefighter,Volunteer firefighter Mark Bezos tells a story of an act of heroism that didn't go quite as expected -- but that taught him a big lesson: Don't wait to be a hero.,March-11,TED2011,0:04:07,3/16/11,"compassion,culture,community",,
http://www.ted.com/talks/view/id/,1098,http://www.ted.com/talks/view/id/1098,Rogier van der Heide,Why light needs darkness,Lighting architect Rogier van der Heide offers a beautiful new way to look at the world -- by paying attention to light (and to darkness). Examples from classic buildings illustrate a deeply thought-out vision of the play of light around us.,November-10,TEDxAmsterdam,0:16:51,3/17/11,"TEDx,architecture,design",,
http://www.ted.com/talks/view/id/,1100,http://www.ted.com/talks/view/id/1100,Sarah Kay,If I should have a daughter ...,"""If I should have a daughter, instead of Mom, she's gonna call me Point B ... "" began spoken word poet Sarah Kay, in a talk that inspired two standing ovations at TED2011. She tells the story of her metamorphosis -- from a wide-eyed teenager soaking in verse at New York's Bowery Poetry Club to a teacher connecting kids with the power of self-expression through Project V.O.I.C.E. -- and gives two breathtaking performances of ""B"" and ""Hiroshima.""",March-11,TED2011,0:18:25,3/18/11,"poetry,entertainment,performance,storytelling",,
http://www.ted.com/talks/view/id/,1101,http://www.ted.com/talks/view/id/1101,Hans Rosling,The magic washing machine,"What was the greatest invention of the industrial revolution? Hans Rosling makes the case for the washing machine. With newly designed graphics from Gapminder, Rosling shows us the magic that pops up when economic growth and electricity turn a boring wash day into an intellectual day of reading.",December-10,TEDWomen 2010,0:09:15,3/21/11,"economics,culture,women,data",,
http://www.ted.com/talks/view/id/,1102,http://www.ted.com/talks/view/id/1102,Isabel Behncke,"Evolution's gift of play, from bonobo apes to humans","With never-before-seen video, primatologist Isabel Behncke Izquierdo (a TED Fellow) shows how bonobo ape society learns from constantly playing -- solo, with friends, even as a prelude to sex. Indeed, play appears to be the bonobos' key to problem-solving and avoiding conflict. If it works for our close cousins, why not for us?",March-11,TED2011,0:07:01,3/21/11,"play,culture,science,animals,TED Fellows",,
http://www.ted.com/talks/view/id/,1103,http://www.ted.com/talks/view/id/1103,Paul Root Wolpe,It's time to question bio-engineering,"Glowing dogs ... mice that grow human ears ... bioethicist Paul Root Wolpe describes an astonishing series of recent bio-engineering experiments, and asks: Isn't it time to set some ground rules?",November-10,TEDxPeachtree,0:19:42,3/23/11,"deextinction,philosophy,genetics,biology,biomechanics,TEDx,science,future,bioethics",,
http://www.ted.com/talks/view/id/,1104,http://www.ted.com/talks/view/id/1104,Eythor Bender,Human exoskeletons -- for war and healing,"Eythor Bender of Berkeley Bionics brings onstage two amazing exoskeletons, HULC and eLEGS -- robotic add-ons that could one day allow a human to carry 200 pounds without tiring, or allow a wheelchair user to stand and walk. It's a powerful onstage demo, with implications for human potential of all kinds.",March-11,TED2011,0:06:23,3/24/11,"exoskeleton,disability,science,design,technology",,
http://www.ted.com/talks/view/id/,1105,http://www.ted.com/talks/view/id/1105,Claron McFadden,Singing the primal mystery,"""The human voice: mysterious, spontaneous, primal."" With these words, soprano Claron McFadden invites us to explore the mysteries of breathing and singing, as she performs the intriguing modern song ""Aria,"" by John Cage.",November-10,TEDxAmsterdam,0:10:54,3/25/11,"live music,TEDx,music,entertainment,performance,creativity",,
http://www.ted.com/talks/view/id/,1106,http://www.ted.com/talks/view/id/1106,Patricia Ryan,Don't insist on English!,Patricia Ryan is a longtime English teacher who asks a provocative question: Is the world's focus on English preventing the spread of great ideas in other languages? In other words: What if Einstein had to pass the TOEFL? It's a passionate defense of translating and sharing ideas.,December-10,TEDxDubai,0:10:35,3/28/11,"TEDx,culture,language,global issues",,
http://www.ted.com/talks/view/id/,1107,http://www.ted.com/talks/view/id/1107,Ralph Langner,"Cracking Stuxnet, a 21st-century cyber weapon","When first discovered in 2010, the Stuxnet computer worm posed a baffling puzzle. Beyond its sophistication loomed a more troubling mystery: its purpose. Ralph Langner and team helped crack the code that revealed this digital warhead's final target. In a fascinating look inside cyber-forensics, he explains how -- and makes a bold (and, it turns out, correct) guess at its shocking origins.",March-11,TED2011,0:10:40,3/29/11,"Iran,nuclear energy,computers,war,politics,science,technology,government",,
http://www.ted.com/talks/view/id/,1108,http://www.ted.com/talks/view/id/1108,Handspring Puppet Co.,The genius puppetry behind War Horse,"""Puppets always have to try to be alive,"" says Adrian Kohler of the Handspring Puppet Company, a gloriously ambitious troupe of human and wooden actors. Beginning with the tale of a hyena's subtle paw, puppeteers Kohler and Basil Jones build to the story of their latest astonishment: the wonderfully life-like Joey, the War Horse, who trots (and gallops) convincingly onto the TED stage.",March-11,TED2011,0:18:11,3/30/11,"theater,animals,design,entertainment,performance",,
http://www.ted.com/talks/view/id/,1109,http://www.ted.com/talks/view/id/1109,Sebastian Thrun,Google's driverless car,"Sebastian Thrun helped build Google's amazing driverless car, powered by a very personal quest to save lives and reduce traffic accidents. Jawdropping video shows the DARPA Challenge-winning car motoring through busy city traffic with no one behind the wheel, and dramatic test drive footage from TED2011 demonstrates how fast the thing can really go.",March-11,TED2011,0:04:14,3/31/11,"robots,transportation,science,technology,business",,
http://www.ted.com/talks/view/id/,1110,http://www.ted.com/talks/view/id/1110,Eric Whitacre,"A virtual choir 2,000 voices strong","In a moving and madly viral video last year, composer Eric Whitacre led a virtual choir of singers from around the world. He talks through the creative challenges of making music powered by YouTube, and unveils the first 2 minutes of his new work, ""Sleep,"" with a video choir of 2,052. The full piece premiered a few weeks later (yes, on YouTube!).",March-11,TED2011,0:14:34,4/1/11,"conducting,crowdsourcing,online video,virtual reality,music,entertainment,collaboration",,
http://www.ted.com/talks/view/id/,1111,http://www.ted.com/talks/view/id/1111,AnnMarie Thomas,Hands-on science with squishy circuits,"In a zippy demo at TED U, AnnMarie Thomas shows how two different kinds of homemade play dough can be used to demonstrate electrical properties -- by lighting up LEDs, spinning motors, and turning little kids into circuit designers.",March-11,TED2011,0:04:08,4/4/11,"toy,education,science,technology",,
http://www.ted.com/talks/view/id/,1113,http://www.ted.com/talks/view/id/1113,Chade-Meng Tan,Everyday compassion at Google,"Google's ""Jolly Good Fellow,"" Chade-Meng Tan, talks about how the company practices compassion in its everyday business -- and its bold side projects.",November-10,TEDPrize@UN,0:14:08,4/5/11,"charter for compassion,culture,business",,
http://www.ted.com/talks/view/id/,1112,http://www.ted.com/talks/view/id/1112,Stanley McChrystal,"Listen, learn ... then lead",Four-star general Stanley McChrystal shares what he learned about leadership over his decades in the military. How can you build a sense of shared purpose among people of many ages and skill sets? By listening and learning -- and addressing the possibility of failure.,March-11,TED2011,0:15:38,4/5/11,"iraq,culture,war,leadership,global issues,peace",,
http://www.ted.com/talks/view/id/,1114,http://www.ted.com/talks/view/id/1114,Morgan Spurlock,The greatest TED Talk ever sold,"With humor and persistence, filmmaker Morgan Spurlock dives into the hidden but influential world of brand marketing, on his quest to make a completely sponsored film about sponsorship. (And yes, onstage naming rights for this talk were sponsored too. By whom and for how much? He'll tell you.)",March-11,TED2011,0:19:28,4/6/11,"consumerism,Brand,film,comedy,humor,business",,
http://www.ted.com/talks/view/id/,1115,http://www.ted.com/talks/view/id/1115,Mick Ebeling,The invention that unlocked a locked-in artist,"The nerve disease ALS left graffiti artist TEMPT paralyzed from head to toe, forced to communicate blink by blink. In a remarkable talk at TEDActive, entrepreneur Mick Ebeling shares how he and a team of collaborators built an open-source invention that gave the artist -- and gives others in his circumstance -- the means to make art again.",March-11,TEDActive 2011,0:07:49,4/7/11,"open-source,invention,disease,design,creativity,technology",,
http://www.ted.com/talks/view/id/,1116,http://www.ted.com/talks/view/id/1116,Caroline Casey,Looking past limits,"Activist Caroline Casey tells the story of her extraordinary life, starting with a revelation (no spoilers). In a talk that challenges perceptions, Casey asks us all to move beyond the limits we may think we have.",December-10,TEDWomen 2010,0:19:17,4/8/11,"culture,activism,business",,
http://www.ted.com/talks/view/id/,1117,http://www.ted.com/talks/view/id/1117,Jackson Browne,A song inspired by the ocean,"Jackson Browne plays a song about being on the ocean ... or really, being anywhere among passionate friends. (He started writing this song aboard Mission Blue Voyage, a Sylvia Earle-inspired conference about saving the ocean.) ""If I could be anywhere,"" he sings, ""anywhere right now, I would be here.""",November-10,TEDxGreatPacificGarbagePatch,0:04:26,4/8/11,"TED Prize,oceans,TEDx,music,entertainment",,
http://www.ted.com/talks/view/id/,1118,http://www.ted.com/talks/view/id/1118,David Christian,The history of our world in 18 minutes,"Backed by stunning illustrations, David Christian narrates a complete history of the universe, from the Big Bang to the Internet, in a riveting 18 minutes. This is ""Big History"": an enlightening, wide-angle look at complexity, life and humanity, set against our slim share of the cosmic timeline.",March-11,TED2011,0:17:40,4/11/11,"cosmos,universe,big bang,education,visualizations,history,humanity,Internet",,
http://www.ted.com/talks/view/id/,1119,http://www.ted.com/talks/view/id/1119,Dave Meslin,The antidote to apathy,"Local politics -- schools, zoning, council elections -- hit us where we live. So why don't more of us actually get involved? Is it apathy? Dave Meslin says no. He identifies 7 barriers that keep us from taking part in our communities, even when we truly care.",October-10,TEDxToronto 2010,0:07:05,4/12/11,"education,TEDx,culture,politics,global issues,collaboration,community",,
http://www.ted.com/talks/view/id/,1121,http://www.ted.com/talks/view/id/1121,Roger Ebert,Remaking my voice,"When film critic Roger Ebert lost his lower jaw to cancer, he lost the ability to eat and speak. But he did not lose his voice. In a moving talk from TED2011, Ebert and his wife, Chaz, with friends Dean Ornish and John Hunter, come together to tell his remarkable story.",March-11,TED2011,0:19:29,4/13/11,"culture,speech,community",,
http://www.ted.com/talks/view/id/,1122,http://www.ted.com/talks/view/id/1122,Marcin Jakubowski,Open-sourced blueprints for civilization,"Using wikis and digital fabrication tools, TED Fellow Marcin Jakubowski is open-sourcing the blueprints for 50 farm machines, allowing anyone to build their own tractor or harvester from scratch. And that's only the first step in a project to write an instruction set for an entire self-sustaining village (starting cost: $10,000).",March-11,TED2011,0:04:10,4/14/11,"open-source,culture,technology,TED Fellows",,
http://www.ted.com/talks/view/id/,1124,http://www.ted.com/talks/view/id/1124,Susan Lim,"Transplant cells, not organs","Pioneering surgeon Susan Lim performed the first liver transplant in Asia. But a moral concern with transplants (where do donor livers come from ...) led her to look further, and to ask: Could we be transplanting cells, not whole organs? At the INK Conference, she talks through her new research, discovering healing cells in some surprising places.",December-10,INK Conference,0:16:26,4/15/11,"technology,business",,
http://www.ted.com/talks/view/id/,1125,http://www.ted.com/talks/view/id/1125,Sam Richards,A radical experiment in empathy,"Can two countries at war dare to empathize with one another? Step by methodical step, sociologist Sam Richards gives his audience an extraordinary challenge: to allow a group of (mainly) Americans to understand -- not approve of, but understand -- the motivations of an Iraqi insurgent. A powerful talk.",October-10,TEDxPSU,0:18:07,4/18/11,"iraq,sociology,empathy,TEDx,culture,war,politics,global issues,society",,
http://www.ted.com/talks/view/id/,1126,http://www.ted.com/talks/view/id/1126,Kathryn Schulz,On being wrong,"Most of us will do anything to avoid being wrong. But what if we're wrong about that? ""Wrongologist"" Kathryn Schulz makes a compelling case for not just admitting but embracing our fallibility.",March-11,TED2011,0:17:51,4/19/11,"failure,culture",,
http://www.ted.com/talks/view/id/,1127,http://www.ted.com/talks/view/id/1127,John Hunter,Teaching with the World Peace Game,"John Hunter puts all the problems of the world on a 4'x5' plywood board -- and lets his 4th-graders solve them. At TED2011, he explains how his World Peace Game engages schoolkids, and why the complex lessons it teaches -- spontaneous, and always surprising -- go further than classroom lectures can.",March-11,TED2011,0:19:50,4/20/11,"gaming,education,war,politics,design,global issues,government,peace",,
http://www.ted.com/talks/view/id/,1129,http://www.ted.com/talks/view/id/1129,Anil Ananthaswamy,What it takes to do extreme astrophysics,"All over the planet, giant telescopes and detectors are looking (and listening) for clues to the workings of the universe. At the INK Conference, science writer Anil Ananthaswamy tours us around these amazing installations, taking us to some of the most remote and silent places on Earth.",December-10,INK Conference,0:14:08,4/21/11,"universe,exploration,science,technology,journalism",,
http://www.ted.com/talks/view/id/,1130,http://www.ted.com/talks/view/id/1130,Ric Elias,3 things I learned while my plane crashed,"Ric Elias had a front-row seat on Flight 1549, the plane that crash-landed in the Hudson River in New York in January 2009. What went through his mind as the doomed plane went down? At TED, he tells his story publicly for the first time.",March-11,TED2011,0:05:02,4/22/11,"transportation,storytelling,business",,
http://www.ted.com/talks/view/id/,1131,http://www.ted.com/talks/view/id/1131,Harvey Fineberg,Are we ready for neo-evolution?,"Medical ethicist Harvey Fineberg shows us three paths forward for the ever-evolving human species: to stop evolving completely, to evolve naturally -- or to control the next steps of human evolution, using genetic modification, to make ourselves smarter, faster, better. Neo-evolution is within our grasp. What will we do with it?",March-11,TED2011,0:17:21,4/25/11,"philosophy,medicine,evolution,science,bioethics,technology",,
http://www.ted.com/talks/view/id/,1132,http://www.ted.com/talks/view/id/1132,Bruce Schneier,The security mirage,"The feeling of security and the reality of security don't always match, says computer-security expert Bruce Schneier. In his talk, he explains why we spend billions addressing news story risks, like the ""security theater"" now playing at your local airport, while neglecting more probable risks -- and how we can break this pattern.",October-10,TEDxPSU,0:21:05,4/26/11,"terrorism,TEDx,culture,security,global issues,technology",,
http://www.ted.com/talks/view/id/,1133,http://www.ted.com/talks/view/id/1133,Angela Belcher,Using nature to grow batteries,"Inspired by an abalone shell, Angela Belcher programs viruses to make elegant nanoscale structures that humans can use. Selecting for high-performing genes through directed evolution, she's produced viruses that can construct powerful new batteries, clean hydrogen fuels and record-breaking solar cells. In her talk, she shows us how it's done.",January-11,TEDxCaltech,0:10:25,4/27/11,"virus,alternative energy,genetics,DNA,evolution,biology,TEDx,nature",,
http://www.ted.com/talks/view/id/,1134,http://www.ted.com/talks/view/id/1134,Mike Matas,A next-generation digital book,"Software developer Mike Matas demos the first full-length interactive book for the iPad -- with clever, swipeable video and graphics and some very cool data visualizations to play with. The book is ""Our Choice,"" Al Gore's sequel to ""An Inconvenient Truth.""",March-11,TED2011,0:04:34,4/28/11,"software,demo,design,entertainment,technology",,
http://www.ted.com/talks/view/id/,1135,http://www.ted.com/talks/view/id/1135,Arvind Gupta,Turning trash into toys for learning,"At the INK Conference, Arvind Gupta shares simple yet stunning plans for turning trash into seriously entertaining, well-designed toys that kids can build themselves -- while learning basic principles of science and design.",December-10,INK Conference,0:15:30,4/29/11,"toy,play,education,science,design,technology",,
http://www.ted.com/talks/view/id/,1136,http://www.ted.com/talks/view/id/1136,Aicha el-Wafi + Phyllis Rodriguez,"The mothers who found forgiveness, friendship","Phyllis Rodriguez and Aicha el-Wafi have a powerful friendship born of unthinkable loss. Rodriguez' son was killed in the World Trade Center attacks on September 11, 2001; el-Wafi's son Zacarias Moussaoui was convicted of a role in those attacks and is serving a life sentence. In hoping to find peace, these two moms have come to understand and respect one another.",December-10,TEDWomen 2010,0:09:54,5/2/11,"terrorism,culture,politics,parenting,global issues",,
http://www.ted.com/talks/view/id/,1091,http://www.ted.com/talks/view/id/1091,Eli Pariser,"Beware online ""filter bubbles""","As web companies strive to tailor their services (including news and search results) to our personal tastes, there's a dangerous unintended consequence: We get trapped in a ""filter bubble"" and don't get exposed to information that could challenge or broaden our worldview. Eli Pariser argues powerfully that this will ultimately prove to be bad for us and bad for democracy.",March-11,TED2011,0:09:04,5/2/11,"culture,politics,global issues,technology,journalism",,
http://www.ted.com/talks/view/id/,1137,http://www.ted.com/talks/view/id/1137,Carlo Ratti,Architecture that senses and responds,"With his team at SENSEable City Lab, MIT's Carlo Ratti makes cool things by sensing the data we create. He pulls from passive data sets -- like the calls we make, the garbage we throw away -- to create surprising visualizations of city life. And he and his team create dazzling interactive environments from moving water and flying light, powered by simple gestures caught through sensors.",March-11,TED2011,0:15:46,5/3/11,"cities,design,entertainment,technology",,
http://www.ted.com/talks/view/id/,1138,http://www.ted.com/talks/view/id/1138,Suzanne Lee,Grow your own clothes,"Designer Suzanne Lee shares her experiments in growing a kombucha-based material that can be used like fabric or vegetable leather to make clothing. The process is fascinating, the results are beautiful (though there's still one minor drawback ...) and the potential is simply stunning.",March-11,TED2011,0:06:40,5/4/11,"fashion,biotech,biology,bacteria,design,creativity,materials,technology,TED Fellows",,
http://www.ted.com/talks/view/id/,1139,http://www.ted.com/talks/view/id/1139,Sean Carroll,Distant time and the hint of a multiverse,"Cosmologist Sean Carroll attacks -- in an entertaining and thought-provoking tour through the nature of time and the universe -- a deceptively simple question: Why does time exist at all? The potential answers point to a surprising view of the nature of the universe, and our place in it.",January-11,TEDxCaltech,0:15:54,5/5/11,"String theory,cosmos,philosophy,universe,astronomy,physics,time,TEDx,science",,
